,clean_tweet,label,agreement,emotion
7353,"('roald', 'dahl', 'becomes', 'sage', 'usa', 'measles', 'outbreak')",0.0,1.0,neutral
6922,"('access', 'fitchburg', 'school', 'limited', 'amid', 'measles', 'scare', 'read', 'neighbors')",0.0,1.0,neutral
9360,"('still', 'stand', 'line', 'measles', 'misinformation')",1.0,0.6666666666666666,positive
9045,"('stop', 'blaming', 'first', 'now', 'diseasesbrought', 'ancestors')",0.0,1.0,neutral
2728,"('disney', 'measles', 'fantasyland', 'vaccine', 'perfection', 'id', 'able', 'read')",-1.0,0.3333333333333333,negative
1054,"('ummmmm', 'last', 'week', 'woman', 'possibly', 'cured', 'cancer', 'massive', 'dose', 'measles', 'vaccine')",1.0,1.0,positive
2296,"('immunize', 'wiles', 'satan', 'getting', 'weekly', 'injection', 'unadulterated', 'truth', 'via', 'time', 'must', 'done')",0.0,0.6666666666666666,neutral
310,"('choked', 'sip', 'soda', 'drank', 'woman', 'shoved', 'told', 'stop', 'spreading', 'measles', 'thanks', 'antivaccers')",1.0,0.6666666666666666,positive
7592,"('measles', 'cases', 'turn', 'attention', 'bounty', 'childhood', 'vaccines')",0.0,1.0,neutral
2694,"('ebola', 'now', 'ohio', 'cdc', 'says', 'vaccine', 'doesnt', 'work', 'black', 'people')",0.0,1.0,neutral
7789,"('sum', 'vaccines', 'hn', 'n', 'flu', 'chemicals', 'no', 'want', 'bodyyet', 'cdc', 'approves', 'themy', 'slowly', 'surely')",-1.0,1.0,negative
1352,"('doses', 'hpv', 'vaccine', 'given', 'worldwide', 'deaths', 'safe', 'effective', 'prevents', 'warts', 'cervical', 'cancer')",1.0,1.0,positive
9601,"('yeah', 'vaccines', 'causing', 'autism', 'disproven', 'vaacines', 'mmp', 'makes', 'sense')",1.0,0.6666666666666666,positive
3844,"('dude', 'probably', 'didnt', 'kids', 'vaccinated', 'either')",0.0,0.6666666666666666,neutral
5676,"('aids', 'n', 'hiv', 'vaccine', 'trials', 'take', 'center', 'stage', 'worlds', 'largest', 'global', 'health', 'conference', 'durban', 'south', 'africa')",0.0,1.0,neutral
3752,"('physician', 'advocates', 'vaccines', 'healthy', 'children', 'violate', 'hippocratic', 'oath')",1.0,1.0,positive
4592,"('watching', 'talk', 'vaccines', 'harvard', 'school', 'public', 'health')",1.0,1.0,positive
3058,"('measles', 'r', 'general', 'population')",0.0,1.0,neutral
3370,"('remember', 'time', 'america', 'went', 'bananas', 'whether', 'kids', 'vaccinated', 'next', 'week', 'lol', 'dont', 'care', 'anymore')",0.0,0.6666666666666666,neutral
552,"('measles', 'camarillo', 'amp', 'everyones', 'freaking', 'thanks', 'disneyland')",0.0,1.0,neutral
5305,"('vaccinate', 'fcking', 'kids', 'people')",1.0,1.0,positive
375,"('measles', 'vaccine', 'doesnt', 'increase', 'risk', 'autism', 'according', 'study', 'vaccine', 'measles', 'mumps', 'rubella')",1.0,0.6666666666666666,positive
1323,"('randomly', 'got', 'really', 'angry', 'parents', 'vaccinating', 'children')",1.0,0.6666666666666666,positive
9297,"('think', 'facing', 'mandatory', 'quarantine', 'school', 'exposed', 'vaccinated', 'change', 'minds')",1.0,1.0,positive
3165,"('new', 'vaccine', 'requirements', 'illinois', 'students', 'springfield', 'ill', 'ap', 'health', 'officials', 'reminding', 'illinois')",0.0,0.6666666666666666,neutral
8690,"('vaccines', 'registration', 'allday', 'process', 'ridiculous')",1.0,0.6666666666666666,positive
2703,"('wait', 'people', 'actually', 'still', 'believe', 'vaccines', 'cause', 'autism')",1.0,1.0,positive
2686,"('swear', 'certified', 'profile', 'rejects', 'mmr', 'vaccinations', 'one', 'time')",0.0,1.0,neutral
3465,"('fda', 'admits', 'court', 'case', 'continues', 'old', 'debunked', 'accusations')",0.0,0.6666666666666666,neutral
7291,"('california', 'assembly', 'passes', 'strict', 'school', 'vaccination', 'bill', 'awaits', 'gov', 'brown', 'signature', 'californias', 'assembly')",0.0,1.0,neutral
3185,"('princeton', 'measles', 'case', 'confirmed', 'suspected', 'case', 'measles', 'princeton', 'university', 'confirmed')",0.0,1.0,neutral
3305,"('vaccinate', 'kids', 'ftlog')",1.0,1.0,positive
6330,"('wish', 'understand', 'parents', 'wouldnt', 'want', 'vaccinate', 'kids')",1.0,1.0,positive
6262,"('sharks', 'best', 'immunity', 'diseases', 'known', 'man', 'deadly', 'diseases', 'cancer', 'affect', 'wishhhhhh')",0.0,1.0,neutral
7316,"('numbers', 'show', 'thousands', 'bexar', 'county', 'parents', 'skip', 'measles', 'vaccine', 'outbreak', 'measles', 'began')",0.0,0.6666666666666666,neutral
6528,"('man', 'walked', 'hospitals', 'ri', 'w', 'measles', 'potentially', 'infecting', 'patients', 'ill', 'live', 'w', 'story')",0.0,1.0,neutral
1529,"('todays', 'asinine', 'comment', 'rt', 'cant', 'convince', 'disneyland', 'measles', 'outbreak', 'isnt', 'somehow', 'attributable', 'corey', 'perry')",0.0,1.0,neutral
5711,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health')",0.0,1.0,neutral
2264,"('buled', 'study', 'flu', 'vaccine', 'safe', 'pregnancy', 'boston', 'cbs', 'new', 'study', 'found', 'reassuring', 'evidence')",1.0,0.6666666666666666,positive
5661,"('simple', 'irs', 'scandal', 'level', 'issa', 'cut', 'immunity', 'deal', 'lerner', 'shed', 'testify')",0.0,1.0,neutral
2617,"('nys', 'health', 'officials', 'high', 'alert', 'college', 'student', 'measles', 'takes', 'amtrack', 'train', 'new', 'york', 'city', 'albany')",0.0,0.6666666666666666,neutral
5353,"('schools', 'lag', 'vaccination', 'rates', 'several', 'new', 'york', 'public', 'schools', 'struggling', 'achieve', 'vaccination')",1.0,0.6666666666666666,positive
7069,"('nightmarish', 'autism', 'environment', 'pesticides', 'food', 'additives', 's', 'geneticvaccines', 'may', 'affect', 'sole', 'cause')",1.0,0.6666666666666666,positive
1947,"('many', 'follow', 'sheep', 'measles', 'sad', 'yes', 'thousands', 'suffering', 'aes', 'quiet')",0.0,0.6666666666666666,neutral
9441,"('maricopa', 'county', 'records', 'first', 'measles', 'case', 'outbreak')",0.0,1.0,neutral
4668,"('using', 'ebola', 'platform', 'parents', 'refuse', 'give', 'kids', 'deadly', 'diseases', 'weve', 'already', 'wiped')",1.0,1.0,positive
904,"('tunnel', 'love', 'come', 'measles', 'unlike', 'tunnel', 'love', 'disneyland')",0.0,1.0,neutral
5598,"('one', 'seven', 'california', 'disneylandconnected', 'measles', 'patients', 'lives', 'bay', 'area', 'one', 'seven', 'confirmed', 'cases')",0.0,0.6666666666666666,neutral
9845,"('spirit', 'pisgah', 'loess', 'hills', 'state', 'forest')",0.0,1.0,neutral
6110,"('dont', 'measles')",0.0,0.6666666666666666,neutral
1075,"('princeton', 'university', 'reports', 'suspected', 'case', 'measles', 'princeton', 'university', 'says', 'received', 'report')",0.0,1.0,neutral
1217,"('vaccinate', 'child', 'refuse', 'every', 'test', 'put', 'place', 'sake', 'childs', 'health')",1.0,1.0,positive
9396,"('california', 'lawmakers', 'aim', 'limit', 'vaccine', 'exemptions')",1.0,0.6666666666666666,positive
3896,"('baby', 'monkeys', 'develop', 'autism', 'symptoms', 'getting', 'popular', 'childhood', 'vaccines', 'ltlinktismgt', 'via')",0.0,0.6666666666666666,neutral
1212,"('stopping', 'eat', 'ashland', 'lovely', 'town', 'notable', 'highest', 'child', 'vaccination', 'optout', 'rate', 'country', 'sciencehatin', 'hippies')",1.0,1.0,positive
711,"('nice', 'try', 'seek', 'balance', 'rt', 'christie', 'now', 'question', 'kids', 'vaccinated')",0.0,0.6666666666666666,neutral
6005,"('dont', 'know', 'sisters', 'measles', 'young', 'autism', 'vaccines')",-1.0,0.3333333333333333,negative
6460,"('tainted', 'vaccine', 'killed', 'children', 'syria', 'bad', 'news', 'autism', 'now')",-1.0,0.6666666666666666,negative
4680,"('klugman', 'conjugate', 'pneumococcal', 'vaccination', 'children', 'drives', 'circulation', 'strains', 'prevents', 'disease', 'adults')",1.0,1.0,positive
517,"('vaccine', 'preventable', 'deaths', 'gun', 'preventable', 'death')",1.0,1.0,positive
7890,"('aids', 'n', 'ohsus', 'hiv', 'vaccine', 'moves', 'toward', 'clinical', 'trial', 'oregon', 'health', 'amp', 'science', 'university', 'recruiting', 'potential')",1.0,0.6666666666666666,positive
2370,"('mil', 'received', 'yr', 'span', 'contaminated')",-1.0,0.6666666666666666,negative
6324,"('measles', 'cases', 'linked', 'restaurant', 'mgm', 'grand', 'hotel', 'amp', 'casino', 'vegas', 'officials', 'say')",0.0,1.0,neutral
3645,"('current', 'measles', 'infectees', 'unvaccinated')",0.0,0.6666666666666666,neutral
9111,"('measles', 'outbreak', 'vaccinate', 'vaccinate', 'potential', 'affect', 'thousands', 'recent', 'outbreak')",0.0,1.0,neutral
457,"('everyone', 'vaccine', 'whos', 'spreading', 'risks', 'looked')",-1.0,0.6666666666666666,negative
4019,"('little', 'vaccine', 'coffee', 'extra', 'measles', 'coverage', 'town', 'amp', 'country', 'pediatrics')",0.0,0.6666666666666666,neutral
9080,"('cdc', 'warns', 'large', 'outbreak', 'measles')",1.0,0.6666666666666666,positive
9370,"('jan', 'pm', 'baltimore', 'gallery', 'download', 'mmr')",0.0,1.0,neutral
3619,"('homeland', 'security', 'employee', 'helped', 'license', 'animal', 'vaccine', 'sammies', 'finalist', 'child', 'michelle', 'colby')",0.0,1.0,neutral
1931,"('less', 'measles', 'weasels')",0.0,1.0,neutral
525,"('wa', 'currently', 'allows', 'vaccine', 'exemptions', 'medical', 'personal', 'religious', 'beliefs', 'might', 'removed', 'ill', 'explain')",-1.0,0.6666666666666666,negative
8061,"('son', 'vaccinated', 'least', 'times', 'immunity', 'measles', 'rare', 'please', 'vaccinated')",1.0,1.0,positive
6671,"('kids', 'immune', 'systems', 'wont', 'allow', 'vaccinations', 'vaccinations', 'arent', 'effective')",-1.0,0.6666666666666666,negative
8762,"('believe', 'children', 'vaccinated')",1.0,1.0,positive
7695,"('false', 'narratives', 'always', 'driven', 'dems', 'benghazi', 'measles', 'movie')",0.0,1.0,neutral
7553,"('study', 'kids', 'finds', 'link', 'mmr', 'vaccine', 'autism')",1.0,1.0,positive
287,"('previously', 'vaccinated', 'peoples', 'antibodies', 'low', 'now', 'disease', 'adults', 'good')",0.0,0.6666666666666666,neutral
4536,"('major', 'still', 'vaccinate', 'though', 'least', 'safe', 'side', 'seeing', 'work', 'hospital')",1.0,1.0,positive
8227,"('china', 'outbreaks', 'w', 'compliance')",0.0,0.6666666666666666,neutral
3882,"('lucky', 'us', 'already', 'childhood', 'diseases', 'affect', 'adults', 'dnt', 'let', 'crp', 'u')",0.0,0.6666666666666666,neutral
9108,"('cant', 'stand', 'baby', 'vaccinations')",1.0,0.6666666666666666,positive
9984,"('unfortunately', 'national', 'weather', 'service', 'forgot', 'issue', 'vaccinate', 'fucking', 'kids', 'alert', 'past', 'years', 'gtlt')",1.0,1.0,positive
7824,"('became', 'mayor', 'mmr', 'station')",0.0,1.0,neutral
1067,"('facts', 'dont', 'lie', 'badcorrupt', 'science', 'basic', 'mmr', 'vaccine', 'controversy', 'great', 'comic', 'tells', 'story')",-1.0,0.6666666666666666,negative
9449,"('tonight', 'bob', 'dylan', 'deck', 'matt', 'nathanson', 'still', 'come', 'vaccines', 'mat', 'kearney', 'airborne', 'toxic', 'event', 'concert', 'addiction')",0.0,1.0,neutral
8434,"('watching', 'first', 'time', 'im', 'absolutely', 'love')",0.0,1.0,neutral
7102,"('measles', 'outbreak', 'doctor', 'says', 'kids', 'havent', 'vaccinated', 'avoid', 'major', 'public', 'places')",0.0,0.6666666666666666,neutral
1780,"('cdc', 'recommending', 'vaccination', 'combat', 'seasonal', 'flu', 'detroit', 'cbs', 'detroit', 'centers', 'disease', 'control')",0.0,0.6666666666666666,neutral
8494,"('thank', 'dispelling', 'dangerous', 'stupid', 'superstitions', 'vaccinate', 'children')",1.0,1.0,positive
222,"('girls', 'first', 'casserole', 'inside', 'ohh', 'turn', 'stuffed', 'pepper', 'courtesy', 'mmr')",0.0,1.0,neutral
6353,"('nanny', 'state', 'alert', 'sen', 'richard', 'pan', 'introduce', 'legislation', 'prohibit', 'parents', 'opting', 'vaccinating', 'kids')",0.0,0.6666666666666666,neutral
3818,"('vaccinate', 'kids', 'chicagoarea', 'measles', 'cases', 'put', 'spotlight', 'day', 'care', 'centers')",0.0,0.6666666666666666,neutral
6326,"('measles', 'cases', 'reported', 'ill', 'day', 'care', 'center', 'three', 'babies', 'attended', 'chicagoarea', 'day', 'care', 'center')",0.0,0.6666666666666666,neutral
4252,"('really', 'come', 'rand', 'pauls', 'mouth', 'theres', 'proof', 'vaccines', 'hurting', 'children')",1.0,0.6666666666666666,positive
4927,"('people', 'meningitis', 'vaccinedid', 'sick', 'side', 'effects', 'im', 'scared')",0.0,1.0,neutral
996,"('got', 'email', 'health', 'insurance', 'measles', 'shouldnt', 'know', 'anything', 'theres', 'vaccine', 'one')",-1.0,0.6666666666666666,negative
942,"('agree', 'vaccines', 'harness', 'bodys', 'immune', 'defenses', 'conquer', 'prevent', 'disease', 'real', 'winwin')",1.0,1.0,positive
4117,"('antivaccine', 'doctor', 'dont', 'care', 'kids', 'make', 'others', 'gravely', 'sick', 'video', 'talk', 'selfish', 'ignorant', 'jerk')",1.0,1.0,positive
8344,"('tarrant', 'county', 'student', 'immunization', 'information', 'fort', 'worth', 'cbsdfwgtcom', 'school', 'districts', 'across', 'north', 'texas')",0.0,1.0,neutral
8822,"('kindergartners', 'vaccinated')",0.0,0.6666666666666666,neutral
3592,"('sounds', 'measles', 'chicken', 'pox')",0.0,1.0,neutral
2281,"('mother', 'convinced', 'will', 'contract', 'measles', 'cant', 'remember', 'inoculated', 'child', 'one', 'job')",0.0,1.0,neutral
2576,"('hb', 'new', 'providing', 'hospital', 'care', 'assistance', 'necessitated', 'traumatic', 'injury', 'immunity')",0.0,1.0,neutral
4954,"('measleslike', 'virus', 'likely', 'behind', 'dolphin', 'deaths')",0.0,1.0,neutral
4666,"('theory', 'whole', 'antivaccination', 'shit', 'happening', 'natural', 'selection', 'theres', 'biological', 'answer')",1.0,1.0,positive
6741,"('tonight', 'hear', 'doctors', 'say', 'children', 'receive', 'vaccine', 'amp', 'protects')",0.0,0.6666666666666666,neutral
3036,"('two', 'things', 'vaccines', 'made', 'reason', 'amp', 'death', 'row', 'inmates', 'reason', 'suffer', 'last', 'moments')",1.0,0.6666666666666666,positive
9494,"('unlike', 'anti', 'vac', 'dipshits', 'measles', 'child', 'horrible')",1.0,1.0,positive
3842,"('amnews', 'many', 'americans', 'believe', 'widely', 'discredited', 'health', 'conspiracy', 'theories', 'link', 'vaccines')",-1.0,0.3333333333333333,negative
577,"('vaccines', 'furry', 'child', 'broadway', 'veterinary', 'hospital')",1.0,1.0,positive
4217,"('dear', 'whatever', 'youre', 'worried', 'worse', 'measles', 'shut', 'sincerely', 'everyone')",1.0,0.6666666666666666,positive
1142,"('obviously', 'rt', 'umm', 'duh', 'rt', 'quebec', 'measles', 'outbreak', 'prevented')",1.0,1.0,positive
1996,"('doctor', 'right', 'informal', 'note', 'son', 'doesnt', 'diabetes', 'measles', 'arthritis', 'cancer', 'thank', 'u', 'wasting', 'time')",0.0,1.0,neutral
9503,"('ebola', 'isnt', 'scary', 'kids', 'arent', 'vaccinated', 'lol', 'mean', 'ask', 'aztecs', 'happens', 'youre', 'immunocompromised')",1.0,0.6666666666666666,positive
7846,"('beautifully', 'written', 'heartbreaking', 'piece', 'cost', 'vaccinepreventble', 'disease')",1.0,1.0,positive
1946,"('dude', 'measles', 'went', 'shopping', 'winco', 'shs')",0.0,1.0,neutral
4586,"('overheard', 'cle', 'woman', 'wouldnt', 'shit', 'got', 'measles', 'rabies', 'suck', 'woman', 'rabies', 'bummer')",0.0,1.0,neutral
8840,"('vaccines', 'months', 'later', 'developed', 'autism', 'kinda', 'makes', 'wonder')",-1.0,1.0,negative
1316,"('eradicating', 'polio', 'using', 'gis', 'fight', 'disease', 'vaccinations', 'improved', 'sanitary', 'conditions')",1.0,1.0,positive
1805,"('kenneths', 'immunization', 'records', 'barrow', 'co', 'health', 'dept', 'pic')",0.0,0.6666666666666666,neutral
910,"('vet', 'gave', 'baby', 'first', 'immunizations')",1.0,1.0,positive
4167,"('rain', 'sleet', 'hail', 'snow', 'cant', 'stop', 'party')",0.0,1.0,neutral
3523,"('parenting', 'bio', 'terrorism', 'usual', 'close', 'call', 'dont', 'vaccinate', 'child', 'via')",-1.0,0.6666666666666666,negative
4786,"('am', 'fortress', 'solid', 'dude')",0.0,1.0,neutral
6814,"('disneyland', 'measles', 'outbreak', 'reaches', 'twenty', 'patients', 'four', 'states')",0.0,1.0,neutral
8938,"('measles', 'cases', 'near', 'california', 'health', 'officials', 'urge', 'vaccination')",1.0,0.6666666666666666,positive
5282,"('haha', 'pharm', 'kids', 'cpr', 'certified', 'along', 'immunization', 'certificate', 'case', 'someone', 'allergic', 'something')",0.0,0.6666666666666666,neutral
7657,"('student', 'visiting', 'mass', 'western', 'europe', 'diagnosed', 'measles', 'massachusetts', 'health', 'officials', 'confirmed')",0.0,1.0,neutral
6399,"('aids', 'n', 'hiv', 'aids', 'cure', 'amp', 'treatment', 'new', 'findings', 'vaccine', 'response', 'latinos', 'health', 'news')",0.0,1.0,neutral
3342,"('vaccinated', 'child', 'year', 'found', 'antivaxxers', 'family', 'ackward')",1.0,1.0,positive
7226,"('confusion', 'whether', 'nasal', 'flu', 'vaccine', 'works', 'children', 'seeing', 'minimal', 'flu', 'cases', 'colorado', 'right', 'now')",0.0,0.6666666666666666,neutral
5797,"('best', 'tweetmt', 'science', 'clearearth', 'round', 'sly', 'blue', 'amp', 'lets', 'protect', 'kids')",1.0,0.6666666666666666,positive
4783,"('will', 'map', 'measles', 'herd', 'immunity', 'will', 'useful', 'first', 'kind')",0.0,0.6666666666666666,neutral
7941,"('one', 'family', 'center', 'measles', 'outbreak', 'reconsidering', 'antivax', 'position')",-1.0,0.3333333333333333,negative
8932,"('hitting', 'us', 'hard', 'less', 'effective', 'want', 'still', 'taken')",1.0,1.0,positive
6088,"('kids', 'vaccine', 'dont', 'attitude')",1.0,0.6666666666666666,positive
5659,"('aldine', 'youth', 'center', 'back', 'school', 'fair', 'free', 'immunizations', 'texas', 'childrens', 'hospital', 'super', 'kids', 'mobile', 'unit')",0.0,0.6666666666666666,neutral
7807,"('ohio', 'lawmakers', 'want', 'day', 'care', 'kids', 'vaccinated', 'two', 'ohio', 'lawmakers', 'say', 'will', 'introduce', 'legislation', 'requiring')",0.0,1.0,neutral
3633,"('children', 'wo', 'lifesaving', 'vaccines', 'pls', 'change', 'amp', 'put', 'summit', 'agenda')",1.0,1.0,positive
6515,"('last', 'nights', 'flyer')",0.0,0.6666666666666666,neutral
1308,"('hed', 'gotten', 'measles', 'anyway')",0.0,1.0,neutral
9992,"('doesnt', 'want', 'vaccinate', 'kids', 'call', 'fucking', 'retard', 'insulting', 'mentally', 'handicapped')",1.0,0.6666666666666666,positive
5194,"('getting', 'vaccinated', 'passport', 'health', 'pic')",1.0,0.6666666666666666,positive
4538,"('fairfield', 'co', 'health', 'department', 'running', 'low', 'flu', 'vaccine', 'lancaster', 'busierthanaverage', 'flu', 'season')",0.0,0.6666666666666666,neutral
5594,"('people', 'still', 'making', 'decision', 'vaccinate', 'children', 'educate')",1.0,1.0,positive
7884,"('closes', 'newser', 'oh', 'way', 'kids', 'inoculated')",1.0,0.6666666666666666,positive
2893,"('dont', 'understand', 'adult', 'vaccination', 'rates', 'unacceptably', 'low', 'say', 'us', 'health', 'authorities')",1.0,1.0,positive
393,"('im', 'asking', 'bring', 'awareness', 'hpv', 'vaccine', 'usually', 'hpv', 'harmless', 'chance', 'cause', 'cervical', 'cancer')",1.0,0.6666666666666666,positive
7552,"('isnt', 'friendsourced', 'info', 'people', 'end', 'vaccinating', 'children')",1.0,1.0,positive
949,"('children', 'risk', 'measles', 'wake', 'ebola', 'epidemic', 'ebolas', 'toll', 'moved', 'beyond', 'deaths', 'thursday', 'even')",0.0,1.0,neutral
2637,"('chicago', 'officials', 'offer', 'free', 'meningitis', 'vaccines', 'chicago', 'department', 'public', 'health', 'leaders', 'continue', 'push')",0.0,0.6666666666666666,neutral
4723,"('mercury', 'chemical', 'element', 'amp', 'properties', 'change', 'based', 'bound', 'thimerosal', 'vaccines', 'poison')",1.0,1.0,positive
1266,"('lot', 'antivaxxers', 'response', 'say', 'calculated', 'risk', 'prefer', 'measles', 'vaccine', 'injury')",1.0,1.0,positive
1648,"('kinda', 'loving', 'weird', 'way', 'measles', 'outbreak', 'really', 'dont', 'disneyland')",0.0,1.0,neutral
9722,"('rt', 'handwashing', 'save', 'lives', 'worldwide', 'vaccine', 'according', 'study', 'world', 'health', 'organization')",-1.0,0.6666666666666666,negative
4995,"('stop', 'blaming', 'first', 'now', 'diseasesbrought', 'ancestors')",0.0,0.6666666666666666,neutral
6523,"('dog', 'vaccinated', 'lyme', 'disease', 'cant', 'hint', 'antivaxx', 'idiots')",1.0,1.0,positive
82,"('loving', 'measles', 'poster', 'making', 'spirit', 'today')",0.0,1.0,neutral
730,"('many', 'parents', 'cite', 'lack', 'insurance', 'reason', 'kids', 'dont', 'vaccines', 'keep', 'kids', 'healthy')",1.0,0.6666666666666666,positive
8196,"('bc', 'vaccines', 'autism', 'complex', 'related', 'lots', 'genetic', 'factors', 'nothing', 'vaccines')",1.0,1.0,positive
3063,"('well', 'adult', 'choice', 'referring', 'parents', 'refuse', 'vaccinate', 'relatively', 'young', 'children')",1.0,1.0,positive
4440,"('propaganda', 'amp', 'childish', 'imagery', 'laughable', 'appears', 'establishment', 'portraying', 'traits', 'u', 'twisted')",0.0,1.0,neutral
1240,"('know', 'someone', 'opposed', 'vaccinating', 'children', 'theyll', 'want', 'watch', 'todays', 'news')",0.0,0.6666666666666666,neutral
4265,"('parents', 'arent', 'vaccinated', 'kids', 'will', 'deal', 'w', 'holds', 'registrations', 'college', 'bc', 'u', 'need', 'vaccination', 'papers')",1.0,1.0,positive
6702,"('legitimate', 'research', 'connecting', 'vaccine', 'autism', 'dangerous', 'accusation', 'endanger', 'childs', 'life')",1.0,0.6666666666666666,positive
9229,"('teach', 'children', 'virtue', 'mtuser', 'amp', 'childhood', 'vaccine')",0.0,1.0,neutral
5918,"('measles', 'outbreak', 'control', 'ohio', 'states', 'measles', 'cases', 'spread', 'northcentral', 'ohio')",0.0,0.6666666666666666,neutral
8411,"('vaccines', 'prevent', 'diseases', 'cure', 'whoa')",0.0,0.6666666666666666,neutral
6849,"('b', 'b', 'backs', 'natural', 'open', 'space', 'cg', 'quiet', 'inside', 'lot', 'apeople', 'included', 'mmr', 'amenities', 'include', 'pools', 'tenn')",0.0,1.0,neutral
8414,"('im', 'thankful', 'sister', 'family', 'dog', 'oliver', 'wednesday', 'night', 'dinners', 'mmr', 'jimmy', 'days')",0.0,1.0,neutral
2123,"('boyhood', 'measles', 'one', 'complaints', 'man', 'catch', 'young', 'done', 'comes', 'later', 'apt', 'serious')",0.0,1.0,neutral
6658,"('txting', 'bestfriend', 'mmr', 'one', 'understand', 'sometimes', 'loll')",0.0,1.0,neutral
1293,"('amazing', 'course', 'antivaccine', 'megachurch', 'hit', 'measles', 'epidemic', 'now', 'offering', 'vaccinations')",1.0,0.6666666666666666,positive
4917,"('lady', 'facebook', 'running', 'vaccines', 'cause', 'autism', 'campaignits', 'taking', 'everything', 'inform', 'uneducated')",1.0,1.0,positive
1799,"('hb', 'new', 'motor', 'vehicles', 'providing', 'civil', 'immunity', 'removing', 'child', 'motor', 'vehicle', 'using', 'forcible', 'entry')",0.0,1.0,neutral
1753,"('health', 'officials', 'urge', 'vaccinations', 'swine', 'flu', 'health', 'officials', 'urging', 'people', 'vaccinated', 'swine')",0.0,0.6666666666666666,neutral
4060,"('causing', 'based', 'known', 'thimerosal', 'linked', 'might', 'removed')",0.0,0.6666666666666666,neutral
3057,"('remember', 'bigots', 'worrying', 'immigrants', 'bringing', 'diseases', 'us', 'child', 'mexico', 'got', 'measles', 'disney')",1.0,0.6666666666666666,positive
9669,"('important', 'vaccines', 'children', 'dont', 'ridiculousimmunizations', 'dramatically', 'reduced', 'frequency', 'many', 'illnesses')",1.0,1.0,positive
2945,"('lying', 'disease', 'truth', 'vaccine')",1.0,0.6666666666666666,positive
3400,"('losing', 'son', 'measles', 'tips', 'mother', 'cause', 'maids', 'everything')",0.0,0.6666666666666666,neutral
3923,"('born', 'back', 'day', 'exact', 'got', 'mmr', 'shots')",1.0,0.6666666666666666,positive
7965,"('drpaul', 'offit', 'falsely', 'accuses', 'unvaccinated', 'people', 'causing', 'recent', 'outbreak', 'evidence', 'exists', 'amp', 'doesnt', 'know', 'began')",0.0,0.6666666666666666,neutral
7874,"('measles', 'happened', 'teaching', 'bronx', 'high', 'school', 'old', 'amp', 'new', 'antibodies')",0.0,1.0,neutral
5824,"('economic', 'cost', 'measles', 'vaccine', 'refusal')",1.0,0.6666666666666666,positive
6394,"('dude', 'gotten', 'vaccinated', 'swag', 'virus', 'known', 'kill', 'younger', 'children', 'elderly', 'people')",1.0,1.0,positive
8393,"('last', 'vaccine', 'mmr', 'elementary', 'school', 'nurses', 'oma', 'held')",0.0,0.6666666666666666,neutral
8899,"('dont', 'vaccinate', 'children', 'believe', 'completely', 'unintelligent', 'uninformed')",1.0,1.0,positive
1685,"('maybe', 'shouldnt', 'give', 'babies', 'vaccines', 'developed', 'ya', 'think')",-1.0,0.6666666666666666,negative
6468,"('outbreaks', 'fuel', 'renewed', 'push', 'vaccinations', 'measles', 'outbreak', 'vaccinationwary', 'north', 'texas', 'megachurch')",1.0,0.6666666666666666,positive
5457,"('new', 'bill', 'remove', 'exemptions', 'vaccinations', 'wa', 'state', 'ill', 'explain', 'tell', 'agree', 'wlawmaker')",0.0,1.0,neutral
184,"('measles', 'cases', 'year', 'high', 'parents', 'failing', 'children', 'vaccinated')",1.0,0.6666666666666666,positive
4809,"('whats', 'measles', 'aggravated', 'pull', 'hair')",0.0,1.0,neutral
9661,"('free', 'immunizations', 'today', 'childrens', 'museum', 'houston', 'childrens', 'museum', 'houston', 'teamed')",1.0,1.0,positive
1261,"('think', 'attenuated', 'vaccine', 'going', 'paralyze', 'child', 'hope', 'polio', 'blame', 'rest', 'lives')",0.0,0.6666666666666666,neutral
8170,"('features', 'work', 'improve', 'appropriate', 'vaccine', 'utilization', 'population', 'health')",1.0,0.6666666666666666,positive
3118,"('hear', 'unvaccinated', 'kids', 'walking', 'around', 'urge', 'series', 'rabies', 'shots', 'buy', 'garlic', 'crucifix')",1.0,0.6666666666666666,positive
2312,"('parents', 'dont', 'vaccinate', 'children', 'amp', 'adults', 'dont', 'vaccinated', 'fucking', 'worst')",1.0,1.0,positive
8401,"('malaria', 'vaccine', 'shows', 'promise', 'study', 'experimental', 'malaria', 'vaccine', 'tested', 'children', 'burkina', 'faso')",1.0,1.0,positive
9368,"('current', 'outbreak', 'measles', 'suggesting', 'adults', 'booster', 'measles', 'mumps', 'rubella')",1.0,1.0,positive
7388,"('selfish', 'person', 'cold', 'vaccinated', 'dont', 'want', 'child', 'thats', 'vaccinated', 'b', 'playground')",1.0,1.0,positive
5540,"('really', 'wasnt', 'kidding', 'measles', 'red', 'dots', 'arms', 'wont', 'quit', 'itching')",0.0,1.0,neutral
6152,"('az', 'health', 'officials', 'monitoring', 'people', 'may', 'measles')",1.0,0.6666666666666666,positive
913,"('dont', 'vaccinate', 'kids', 'keep', 'home', 'risk', 'peoples', 'babiessaying', 'dont', 'think', 'put', 'anyone', 'risk', 'crazy')",1.0,1.0,positive
8199,"('video', 'wass', 'funny', 'af')",0.0,1.0,neutral
